Type,gtp_family_id,gtp_family_name,gtp_target_id,gtp_target_name,hgnc_symbol,target_uniprot
transporter,157,V-type ATPase,814,V-type ATPase V<sub>1</sub> motor C2 subunit,ATP6V1C2,Q8NEY4
transporter,157,V-type ATPase,815,V-type ATPase V<sub>1</sub> motor D subunit,ATP6V1D,Q9Y5K8
transporter,157,V-type ATPase,816,V-type ATPase V<sub>1</sub> motor E1 subunit,ATP6V1E1,P36543
transporter,157,V-type ATPase,817,V-type ATPase V<sub>1</sub> motor E2 subunit,ATP6V1E2,Q96A05
transporter,157,V-type ATPase,818,V-type ATPase V<sub>1</sub> motor F subunit,ATP6V1F,Q16864
transporter,157,V-type ATPase,819,V-type ATPase V<sub>1</sub> motor G1 subunit,ATP6V1G1,O75348
transporter,157,V-type ATPase,820,V-type ATPase V<sub>1</sub> motor G2 subunit,ATP6V1G2,O95670
transporter,157,V-type ATPase,821,V-type ATPase V<sub>1</sub> motor G3 subunit,ATP6V1G3,Q96LB4
transporter,157,V-type ATPase,822,V-type ATPase V<sub>1</sub> motor H subunit,ATP6V1H,Q9UI12
transporter,157,V-type ATPase,823,V-type ATPase V<sub>0</sub> motor a1 subunit,ATP6V0A1,Q93050
transporter,157,V-type ATPase,824,V-type ATPase V<sub>0</sub> motor a2 subunit,ATP6V0A2,Q9Y487
transporter,157,V-type ATPase,825,V-type ATPase V<sub>0</sub> motor a3 subunit,TCIRG1,Q13488
transporter,157,V-type ATPase,826,V-type ATPase V<sub>0</sub> motor a4 subunit,ATP6V0A4,Q9HBG4
transporter,157,V-type ATPase,827,V-type ATPase V<sub>0</sub> motor b subunit,ATP6V0B,Q99437
transporter,157,V-type ATPase,828,V-type ATPase V<sub>0</sub> motor c subunit,ATP6V0C,P27449
transporter,157,V-type ATPase,829,V-type ATPase V<sub>0</sub> motor d1 subunit,ATP6V0D1,P61421
transporter,157,V-type ATPase,830,V-type ATPase V<sub>0</sub> motor d2 subunit,ATP6V0D2,Q8N8Y2
transporter,157,V-type ATPase,831,V-type ATPase V<sub>0</sub> motor e1 subunit,ATP6V0E1,O15342
transporter,157,V-type ATPase,832,V-type ATPase V<sub>0</sub> motor e2 subunit,ATP6V0E2,Q8NHE4
other_protein,1021,Abscisic acid receptor complex,2766,CD38,CD38,P28907
other_protein,1021,Abscisic acid receptor complex,3082,LanC like 2,LANCL2,Q9NS86
other_protein,942,Absent in melanoma (AIM)-like receptors (ALRs),2923,absent in melanoma 2,AIM2,O14862
other_protein,942,Absent in melanoma (AIM)-like receptors (ALRs),2924,interferon gamma inducible protein 16,IFI16,Q16666
other_protein,942,Absent in melanoma (AIM)-like receptors (ALRs),2926,myeloid cell nuclear differentiation antigen,MNDA,P41218
other_protein,942,Absent in melanoma (AIM)-like receptors (ALRs),2925,pyrin and HIN domain family member 1,PYHIN1,Q6K0P9
other_protein,1067,Acylated lysine reader proteins,3183,MLLT1 super elongation complex subunit,MLLT1,Q03111
other_protein,106,Adiponectin receptors,649,Adipo1 receptor,ADIPOR1,Q96A54
other_protein,106,Adiponectin receptors,650,Adipo2 receptor,ADIPOR2,Q86V24
other_protein,971,Aryl hydrocarbon receptor,2951,Aryl hydrocarbon receptor,AHR,P35869
other_protein,1073,Autophagy receptors,3213,sequestosome 1,SQSTM1,Q13501
other_protein,1121,Basic helix-loop-helix (BHLH) TFs,3326,transcription factor 4,TCF4,P15884
other_protein,1019,Basic leucine zipper domain TFs,3057,"nuclear factor, erythroid 2 like 2",NFE2L2,Q16236
other_protein,910,B-cell lymphoma 2 (Bcl-2) protein family,2844,BCL2 apoptosis regulator,BCL2,P10415
other_protein,910,B-cell lymphoma 2 (Bcl-2) protein family,2845,Bcl-2-like 1,BCL2L1,Q07817
other_protein,910,B-cell lymphoma 2 (Bcl-2) protein family,2846,Bcl-2-like 2,BCL2L2,Q92843
other_protein,910,B-cell lymphoma 2 (Bcl-2) protein family,2847,"MCL1 apoptosis regulator, BCL2 family member",MCL1,Q07820
other_protein,1081,&beta;-catenin destruction complex proteins,3237,axin 2,AXIN2,Q9Y2T1
other_protein,973,BTB (POZ) domain containing TFs,2957,BCL6 transcription repressor,BCL6,P41182
other_protein,966,Butyrophilin and butyrophilin-like proteins,2944,butyrophilin like 3,BTNL3,Q6UXE8
other_protein,966,Butyrophilin and butyrophilin-like proteins,2947,butyrophilin like 8,BTNL8,Q6UX41
other_protein,966,Butyrophilin and butyrophilin-like proteins,2948,butyrophilin subfamily 3 member A1,BTN3A1,O00481
other_protein,1000,CD33-related SIGLECs,2601,CD33,CD33,P20138
other_protein,1000,CD33-related SIGLECs,3301,sialic acid binding Ig like lectin 6,SIGLEC6,O43699
other_protein,1000,CD33-related SIGLECs,3012,sialic acid binding Ig like lectin 8,SIGLEC8,Q9NYZ4
other_protein,1000,CD33-related SIGLECs,3169,sialic acid binding Ig like lectin 10,SIGLEC10,Q96LC7
other_protein,852,CD molecules,2997,CD1d molecule,CD1D,P15813
other_protein,852,CD molecules,2600,CD2,CD2,P06729
other_protein,852,CD molecules,2742,CD3e,CD3E,P07766
other_protein,852,CD molecules,2995,CD4,CD4,P01730
other_protein,852,CD molecules,2917,CD6,CD6,P30203
other_protein,852,CD molecules,3126,CD14 molecule,CD14,P08571
other_protein,852,CD molecules,3017,Fc fragment of IgG receptor IIIa,FCGR3A,P08637
other_protein,852,CD molecules,2764,CD19,CD19,P15391
other_protein,852,CD molecules,2628,"CD20 (membrane-spanning 4-domains, subfamily A, member 1)",MS4A1,P11836
other_protein,852,CD molecules,2786,CD22,CD22,P20273
other_protein,852,CD molecules,3170,CD24 molecule,CD24,P25063
other_protein,852,CD molecules,2863,CD28,CD28,P10747
other_protein,852,CD molecules,2601,CD33,CD33,P20138
other_protein,852,CD molecules,3104,CD36 molecule (CD36 blood group),CD36,P16671
other_protein,852,CD molecules,3010,CD37 molecule,CD37,P11049
other_protein,852,CD molecules,2766,CD38,CD38,P28907
other_protein,852,CD molecules,2943,CD47,CD47,Q08722
other_protein,852,CD molecules,2602,CD52,CD52,P31358
other_protein,852,CD molecules,3246,CD55 molecule (Cromer blood group),CD55,P08174
other_protein,852,CD molecules,2769,neural cell adhesion molecule 1 (CD56),NCAM1,P13591
other_protein,852,CD molecules,3103,selectin P (CD62),SELP,P16109
other_protein,852,CD molecules,3200,selectin E (CD62E),SELE,P16581
other_protein,852,CD molecules,2836,CD66e (CEACAM5),CEACAM5,P06731
other_protein,852,CD molecules,3196,transferrin receptor (CD71),TFRC,P02786
other_protein,852,CD molecules,2840,CD74,CD74,P04233
other_protein,852,CD molecules,2852,CD79B,CD79B,P40259
other_protein,852,CD molecules,2744,CD80,CD80,P33681
other_protein,852,CD molecules,2973,leukocyte immunoglobulin like receptor B1 (CD85j),LILRB1,Q8NHL6
other_protein,852,CD molecules,2896,leukocyte immunoglobulin like receptor A4 (CD85g),LILRA4,P59901
other_protein,852,CD molecules,2745,CD86,CD86,P42081
other_protein,852,CD molecules,2991,Fc fragment of IgA receptor,FCAR,P24071
other_protein,852,CD molecules,2883,semaphorin 4D (CD100),SEMA4D,Q92854
other_protein,852,CD molecules,2895,endoglin (CD105),ENG,P17813
other_protein,852,CD molecules,2743,cytotoxic T-lymphocyte-associated protein 4 (CD152),CTLA4,P16410
other_protein,852,CD molecules,3067,KIR3DL2 (CD158K),KIR3DL2,P43630
other_protein,852,CD molecules,2849,killer cell lectin like receptor C1 (CD159a),KLRC1,P26715
other_protein,852,CD molecules,3172,killer cell lectin like receptor C2 (CD159c),KLRC2,P26717
other_protein,852,CD molecules,2942,SIRPA (CD172a),SIRPA,P78324
other_protein,852,CD molecules,2932,LAG3 (CD223),LAG3,P18627
other_protein,852,CD molecules,3295,CD226 molecule,CD226,Q15762
other_protein,852,CD molecules,3142,T-cell surface glycoprotein CD3 zeta chain (CD247),CD247,P20963
other_protein,852,CD molecules,2938,B7-H3 (CD276),CD276,Q5ZPR3
other_protein,852,CD molecules,2939,ICOS (CD278),ICOS,Q9Y6W8
other_protein,852,CD molecules,2760,programmed cell death 1 (CD279),PDCD1,Q15116
other_protein,852,CD molecules,2918,CD300a,CD300A,Q9UGN4
other_protein,852,CD molecules,2974,leukocyte associated immunoglobulin like receptor 1 (CD305),LAIR1,Q6GTX8
other_protein,852,CD molecules,2850,CS1 (CD319),SLAMF7,Q9NQ25
other_protein,852,CD molecules,3141,Natural cytotoxicity triggering receptor 3 (CD337),NCR3,O14931
other_protein,852,CD molecules,2940,TIM3 (CD366),HAVCR2,Q8TDQ0
other_protein,986,Chitinase-like proteins,2987,chitinase 3 like 1,CHI3L1,P36222
other_protein,916,Circadian clock proteins,2876,cryptochrome circadian regulator 1,CRY1,Q16526
other_protein,930,Claudins,2903,claudin 18,CLDN18,P56856|P56856-2
other_protein,1109,COMMD proteins,3311,copper metabolism domain containing 1,COMMD1,Q8N668
other_protein,1069,Complement system regulators,3195,clusterin,CLU,P10909
other_protein,945,C-type lectin-like receptors (CLRs),2931,C-type lectin domain family 4 member A,CLEC4A,Q9UMR7
other_protein,945,C-type lectin-like receptors (CLRs),3135,C-type lectin domain family 4 member C,CLEC4C,Q8WTT0
other_protein,945,C-type lectin-like receptors (CLRs),2930,CD209 molecule,CD209,Q9NNX6
other_protein,945,C-type lectin-like receptors (CLRs),2927,C-type lectin domain family 7 member A,CLEC7A,Q9BXN2
other_protein,945,C-type lectin-like receptors (CLRs),2928,C-type lectin domain family 6 member A,CLEC6A,Q6EIG7
other_protein,945,C-type lectin-like receptors (CLRs),2929,C-type lectin domain family 4 member E,CLEC4E,Q9ULY5
other_protein,945,C-type lectin-like receptors (CLRs),3081,C-type lectin domain family 12 member A,CLEC12A,Q5QGZ9
other_protein,1028,Cytolytic pore-forming proteins,3100,perforin 1,PRF1,P14222
other_protein,915,EF-hand domain containing proteins,2871,nucleobindin 1,NUCB1,Q02818
other_protein,915,EF-hand domain containing proteins,3016,RAS guanyl releasing protein 1,RASGRP1,O95267
other_protein,915,EF-hand domain containing proteins,3083,S100 calcium binding protein A11,S100A11,P31949
other_protein,783,Fatty acid-binding proteins,2531,fatty acid binding protein 1,FABP1,P07148
other_protein,783,Fatty acid-binding proteins,2532,fatty acid binding protein 2,FABP2,P12104
other_protein,783,Fatty acid-binding proteins,2533,fatty acid binding protein 3,FABP3,P05413
other_protein,783,Fatty acid-binding proteins,2534,fatty acid binding protein 4,FABP4,P15090
other_protein,783,Fatty acid-binding proteins,2535,fatty acid binding protein 5,FABP5,Q01469
other_protein,783,Fatty acid-binding proteins,2536,fatty acid binding protein 6,FABP6,P51161
other_protein,783,Fatty acid-binding proteins,2537,fatty acid binding protein 7,FABP7,O15540
other_protein,783,Fatty acid-binding proteins,2544,peripheral myelin protein 2,PMP2,P02689
other_protein,783,Fatty acid-binding proteins,2538,fatty acid binding protein 9,FABP9,Q0Z7S8
other_protein,783,Fatty acid-binding proteins,2584,fatty acid binding protein 12,FABP12,A6NFH5
other_protein,783,Fatty acid-binding proteins,2546,retinol binding protein 1,RBP1,P09455
other_protein,783,Fatty acid-binding proteins,2547,retinol binding protein 2,RBP2,P50120
other_protein,783,Fatty acid-binding proteins,2548,retinol binding protein 3,RBP3,P10745
other_protein,783,Fatty acid-binding proteins,2549,retinol binding protein 4,RBP4,P02753
other_protein,783,Fatty acid-binding proteins,2550,retinol binding protein 5,RBP5,P82980
other_protein,783,Fatty acid-binding proteins,2551,retinol binding protein 7,RBP7,Q96R05
other_protein,783,Fatty acid-binding proteins,2545,retinaldehyde binding protein 1,RLBP1,P12271
other_protein,783,Fatty acid-binding proteins,2529,cellular retinoic acid binding protein 1,CRABP1,P29762
other_protein,783,Fatty acid-binding proteins,2530,cellular retinoic acid binding protein 2,CRABP2,P29373
other_protein,974,Forkhead box TFs,2958,forkhead box N1,FOXN1,O15353
other_protein,1097,Gasdermins (GSDM),3278,gasdermin D,GSDMD,P57764
other_protein,784,Heat shock proteins,2539,heat shock protein family A (Hsp70) member 1A,HSPA1A,P0DMV8
other_protein,784,Heat shock proteins,2540,heat shock protein family A (Hsp70) member 1B,HSPA1B,P0DMV9
other_protein,784,Heat shock proteins,2541,heat shock protein family A (Hsp70) member 2,HSPA2,P54652
other_protein,784,Heat shock proteins,3193,heat shock protein family A (Hsp70) member 5,HSPA5,P11021
other_protein,784,Heat shock proteins,2542,heat shock protein family A (Hsp70) member 6,HSPA6,P17066
other_protein,784,Heat shock proteins,2543,heat shock protein family A (Hsp70) member 8,HSPA8,P11142
other_protein,784,Heat shock proteins,2989,heat shock protein family A (Hsp70) member 1 like,HSPA1L,P34931
other_protein,784,Heat shock proteins,2904,heat shock protein 90 beta family member 1,HSP90B1,P14625
other_protein,784,Heat shock proteins,2905,heat shock protein 90 alpha family class A member 1,HSP90AA1,P07900
other_protein,784,Heat shock proteins,2907,heat shock protein 90 alpha family class B member 1,HSP90AB1,P08238
other_protein,784,Heat shock proteins,2909,TNF receptor associated protein 1,TRAP1,Q12931
other_protein,1098,High Mobility Group (HMG) proteins,3279,high mobility group box 1,HMGB1,P09429
other_protein,1066,Human endogenous retrovirus (HERV) proteins,3182,"endogenous retrovirus group W member 1, envelope",ERVW-1,Q9UQF0
other_protein,1043,Hypoxia-inducible factors,3148,endothelial PAS domain protein 1,EPAS1,Q99814
other_protein,985,Immunoglobulin C1-set domain-containing proteins,2985,Fc fragment of IgG receptor and transporter,FCGRT,P55899
other_protein,987,Immunoglobulin C2-set domain-containing proteins,2988,melanoma cell adhesion molecule,MCAM,P43121
other_protein,987,Immunoglobulin C2-set domain-containing proteins,3112,nectin cell adhesion molecule 4,NECTIN4,Q96NY8
other_protein,984,Immunoglobulin like domain containing proteins,2843,advanced glycosylation end-product specific receptor,AGER,Q15109
other_protein,984,Immunoglobulin like domain containing proteins,2991,Fc fragment of IgA receptor,FCAR,P24071
other_protein,984,Immunoglobulin like domain containing proteins,3190,Fc fragment of IgG receptor IIa,FCGR2A,P12318
other_protein,984,Immunoglobulin like domain containing proteins,3017,Fc fragment of IgG receptor IIIa,FCGR3A,P08637
other_protein,984,Immunoglobulin like domain containing proteins,2992,Fc fragment of IgM receptor,FCMR,O60667
other_protein,984,Immunoglobulin like domain containing proteins,3095,PVR cell adhesion molecule,PVR,P15151
other_protein,984,Immunoglobulin like domain containing proteins,2941,TIGIT,TIGIT,Q495A1
other_protein,868,Immunoglobulins,2741,immunoglobulin heavy constant epsilon,IGHE,P01854
other_protein,889,Inhibitors of apoptosis (IAP) protein family,2793,NLR family apoptosis inhibitory protein,NAIP,Q13075
other_protein,889,Inhibitors of apoptosis (IAP) protein family,2791,baculoviral IAP repeat containing 2,BIRC2,Q13490
other_protein,889,Inhibitors of apoptosis (IAP) protein family,2792,baculoviral IAP repeat containing 3,BIRC3,Q13489
other_protein,889,Inhibitors of apoptosis (IAP) protein family,2790,X-linked inhibitor of apoptosis,XIAP,P98170
other_protein,889,Inhibitors of apoptosis (IAP) protein family,2795,baculoviral IAP repeat containing 5,BIRC5,O15392
other_protein,889,Inhibitors of apoptosis (IAP) protein family,2796,baculoviral IAP repeat containing 6,BIRC6,Q9NR09
other_protein,889,Inhibitors of apoptosis (IAP) protein family,2794,baculoviral IAP repeat containing 7,BIRC7,Q96CA5
other_protein,889,Inhibitors of apoptosis (IAP) protein family,2797,baculoviral IAP repeat containing 8,BIRC8,Q96P09
other_protein,996,Inhibitors of NF-kappaB (I&kappa;B) family proteins,3232,BCL3 transcription coactivator,BCL3,P20749
other_protein,996,Inhibitors of NF-kappaB (I&kappa;B) family proteins,3008,NFKB inhibitor zeta,NFKBIZ,Q9BYH8
other_protein,876,Kelch-like proteins,2757,kelch like ECH-associated protein 1,KEAP1,Q14145
other_protein,888,Kinesins,2788,kinesin-5,KIF11,P52732
other_protein,934,Leucine-rich repeat proteins,2913,leucine rich repeat containing 32,LRRC32,Q14392
other_protein,998,Lipid binding chaperones,3011,unc-119 lipid binding chaperone,UNC119,Q13432
other_protein,1088,Lipid transfer/lipopolysaccharide binding proteins,3248,cholesteryl ester transfer protein,CETP,P11597
other_protein,924,Lymphocyte antigens,3306,lymphocyte antigen 75,LY75,O60449
other_protein,924,Lymphocyte antigens,2890,lymphocyte antigen 96,LY96,Q9Y6Y9
other_protein,902,Methyllysine reader proteins,2830,L3MBTL histone methyl-lysine binding protein 3,L3MBTL3,Q96JM7
other_protein,902,Methyllysine reader proteins,3274,spindlin 1,SPIN1,Q9Y657
other_protein,919,Mitochondrial-associated proteins,2879,Translocator protein,TSPO,P30536
other_protein,921,Myosin binding proteins,2880,myosin binding protein C3,MYBPC3,Q14896
other_protein,1101,N6-methyladenosine readers,3288,YTH N6-methyladenosine RNA binding protein C1,YTHDC1,Q96MU7
other_protein,991,Neuropilins and Plexins,2998,neuropilin 1,NRP1,O14786
other_protein,991,Neuropilins and Plexins,3299,plexin D1,PLXND1,Q9Y4D7
other_protein,1099,NF-kappa B TF proteins,3281,nuclear factor kappa B subunit 1,NFKB1,P19838
other_protein,1099,NF-kappa B TF proteins,3282,nuclear factor kappa B subunit 2,NFKB2,Q00653
other_protein,1099,NF-kappa B TF proteins,3283,"REL proto-oncogene, NF-kB subunit",REL,Q04864
other_protein,1099,NF-kappa B TF proteins,3280,"RELA proto-oncogene, NF-kB subunit",RELA,Q04206
other_protein,1099,NF-kappa B TF proteins,3284,"RELB proto-oncogene, NF-kB subunit",RELB,Q01201
other_protein,867,Non-enzymatic BRD containing proteins,2773,bromodomain adjacent to zinc finger domain 1A,BAZ1A,Q9NRL2
other_protein,867,Non-enzymatic BRD containing proteins,2774,bromodomain adjacent to zinc finger domain 1B,BAZ1B,Q9UIG0
other_protein,867,Non-enzymatic BRD containing proteins,2721,bromodomain adjacent to zinc finger domain 2A,BAZ2A,Q9UIF9
other_protein,867,Non-enzymatic BRD containing proteins,2722,bromodomain adjacent to zinc finger domain 2B,BAZ2B,Q9UIF8
other_protein,867,Non-enzymatic BRD containing proteins,2723,bromodomain PHD finger transcription factor,BPTF,Q12830
other_protein,867,Non-enzymatic BRD containing proteins,2729,bromodomain testis associated,BRDT,Q58F21
other_protein,867,Non-enzymatic BRD containing proteins,2730,bromodomain and PHD finger containing 1,BRPF1,P55201
other_protein,867,Non-enzymatic BRD containing proteins,2731,bromodomain and PHD finger containing 3,BRPF3,Q9ULD4
other_protein,867,Non-enzymatic BRD containing proteins,2732,bromodomain and WD repeat domain containing 1,BRWD1,Q9NSI6
